robot,t,center_distance,inflated_clearance,active_flag
robot1,1783864828.4026299,0.6621477977466235,0.41214779774662347,0.0
robot1,1783864828.8990982,0.6621477977466235,0.41214779774662347,0.0
robot1,1783864829.3931792,0.6621477977466235,0.41214779774662347,0.0
robot1,1783864829.881846,0.6624227654721538,0.41242276547215384,0.0
robot1,1783864830.392951,0.66711973786633,0.41711973786633005,0.0
robot1,1783864830.906575,0.672341408749249,0.42234140874924897,0.0
robot1,1783864831.4070761,0.672341408749249,0.42234140874924897,0.0
robot1,1783864831.9117496,0.6724444773993281,0.4224444773993281,0.0
robot1,1783864832.4066935,0.6740759951675672,0.4240759951675672,0.0
robot1,1783864832.9070945,0.6796793836445222,0.4296793836445222,0.0
robot1,1783864833.4265254,0.6827464783624848,0.4327464783624848,0.0
robot1,1783864833.9341788,0.6828566753163502,0.4328566753163502,0.0
robot1,1783864834.5305593,0.6795877212703749,0.4295877212703749,0.0
robot1,1783864835.0399723,0.6795877212703749,0.4295877212703749,0.0
robot1,1783864835.5207374,0.6795877212703749,0.4295877212703749,0.0
robot1,1783864836.0355995,0.6793365063898724,0.4293365063898724,0.0
robot1,1783864836.5047352,0.6786046773470469,0.4286046773470469,0.0
robot1,1783864837.0239875,0.6786046773470469,0.4286046773470469,0.0
robot1,1783864837.5116947,0.6784941116720713,0.4284941116720713,0.0
robot1,1783864838.0227084,0.6756504261748125,0.4256504261748125,0.0
robot1,1783864838.5154424,0.6693268640868716,0.4193268640868716,0.0
robot1,1783864839.0125391,0.6611302434777342,0.4111302434777342,0.0
robot1,1783864839.5133789,0.6514758647053374,0.40147586470533736,0.0
robot1,1783864840.0062933,0.6386831536291541,0.38868315362915407,0.0
robot1,1783864840.4811754,0.6269417522210445,0.37694175222104453,0.0
robot1,1783864841.123587,0.6105067919212536,0.36050679192125357,0.0
robot1,1783864841.6289003,0.60295984734206,0.35295984734206,0.0
robot1,1783864842.1019473,0.6031612847357576,0.3531612847357576,0.0
robot1,1783864842.5753314,0.6031612847357576,0.3531612847357576,0.0
robot1,1783864843.0974832,0.5991717815182717,0.34917178151827166,0.0
robot1,1783864843.593218,0.5902526928480838,0.3402526928480838,0.0
robot1,1783864844.081525,0.5902526928480838,0.3402526928480838,0.0
