t,robot1_x,robot1_y,robot2_x,robot2_y,distance,distance_minus_d_safe
1783819704.6324966,1.5516813340845823,-0.437353758982126,0.7091496221902387,0.21965660651959257,1.0684204724378483,0.4184204724378483
1783819704.6996431,1.5515205132224126,-0.43336232533189967,0.7091496221902387,0.21965660651959257,1.0658435360852936,0.41584353608529356
1783819704.699752,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.7004464,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.700461,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.7004642,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.700501,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.7012494,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.8052087,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.8052223,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.8052251,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.8052273,1.5515205132224126,-0.43336232533189967,0.7093104433038113,0.21566517287949566,1.0632753619391535,0.4132753619391535
1783819704.8990467,1.551263664868019,-0.42937047575206183,0.7093104433038113,0.21566517287949566,1.0606395312771826,0.41063953127718256
1783819704.8994746,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.899636,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.8998652,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9000158,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9002512,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9003603,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9972208,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9974205,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.9975586,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819704.997703,1.551263664868019,-0.42937047575206183,0.709567291909634,0.2116733233158356,1.0580122572894435,0.40801225728944346
1783819705.0991848,1.5509110451273493,-0.4253854886758721,0.709567291909634,0.2116733233158356,1.055321392285193,0.4053213922851929
1783819705.0992634,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.0999157,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.1008086,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.1008267,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.10083,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.1008337,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.186682,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.1874876,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.1875002,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.187503,1.5509110451273493,-0.4253854886758721,0.7099199119013007,0.20768833626185584,1.05263885259196,0.4026388525919601
1783819705.2996101,1.550463169059879,-0.4214124205322134,0.7099199119013007,0.20768833626185584,1.049895580214348,0.3998955802143479
1783819705.299631,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.300481,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.3005118,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.3005195,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.3005266,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.3010092,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.4209557,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.4210472,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.4210505,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.4210541,1.550463169059879,-0.4214124205322134,0.7103677882190174,0.20371526814640678,1.0471603869813,0.39716038698129996
1783819705.4990473,1.5499195421236798,-0.417447388206565,0.7103677882190174,0.20371526814640678,1.0443611411441327,0.3943611411441327
1783819705.4990613,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.4995043,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.4995165,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.4995193,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.499521,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.4997146,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.5926602,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.592723,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.5927258,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.5927522,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.6996343,1.5499195421236798,-0.417447388206565,0.7109114154049567,0.19975023585499918,1.0415697498714624,0.3915697498714624
1783819705.6996484,1.5492819598825314,-0.41350283108129604,0.7109114154049567,0.19975023585499918,1.0387225298193918,0.3887225298193918
1783819705.699651,1.5492819598825314,-0.41350283108129604,0.7109114154049567,0.19975023585499918,1.0387225298193918,0.3887225298193918
1783819705.6996546,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.6996567,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.699659,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.6996615,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.8035877,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.8040814,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.8043127,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.8044896,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.8998625,1.5492819598825314,-0.41350283108129604,0.7115489978945557,0.19580567876988886,1.0358828967495401,0.3858828967495401
1783819705.899925,1.548548683868069,-0.40956807737212664,0.7115489978945557,0.19580567876988886,1.0329791183490848,0.3829791183490848
1783819705.8999364,1.548548683868069,-0.40956807737212664,0.7115489978945557,0.19580567876988886,1.0329791183490848,0.3829791183490848
1783819705.8999803,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819705.8999937,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819705.9000056,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819705.900183,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819706.003578,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819706.0036855,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819706.004224,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
1783819706.004242,1.548548683868069,-0.40956807737212664,0.7122822741568507,0.1918709251069054,1.0300827062494857,0.3800827062494857
