robot,t,center_distance,inflated_clearance,active_flag
robot1,1783819697.8998547,0.5530529129477425,0.3030529129477425,0.0
robot1,1783819698.099965,0.5544685332634827,0.30446853326348267,0.0
robot1,1783819698.2993624,0.5558245073830625,0.30582450738306255,0.0
robot1,1783819698.4999275,0.557110245325164,0.30711024532516396,0.0
robot1,1783819698.6999907,0.5583336827085129,0.3083336827085129,0.0
robot1,1783819698.900389,0.5594909684772033,0.30949096847720325,0.0
robot1,1783819699.1003103,0.5605585092611488,0.3105585092611488,0.0
robot1,1783819699.2996402,0.5615200615591818,0.31152006155918177,0.0
robot1,1783819699.4998333,0.5623779194051187,0.3123779194051187,0.0
robot1,1783819699.6995494,0.563149574175865,0.313149574175865,0.0
robot1,1783819699.901291,0.5638400756849279,0.3138400756849279,0.0
robot1,1783819700.0996213,0.5644498078689315,0.3144498078689315,0.0
robot1,1783819700.299585,0.5649888591222381,0.31498885912223806,0.0
robot1,1783819700.5001001,0.565460102586286,0.315460102586286,0.0
robot1,1783819700.6993906,0.5658693229220653,0.31586932292206527,0.0
robot1,1783819700.8999162,0.5662184242703865,0.3162184242703865,0.0
robot1,1783819701.1009116,0.5665088880399007,0.31650888803990074,0.0
robot1,1783819701.2996457,0.5667422265775159,0.31674222657751594,0.0
robot1,1783819701.4998434,0.5669189662589881,0.3169189662589881,0.0
robot1,1783819701.7012951,0.5670396949711066,0.3170396949711066,0.0
robot1,1783819701.9005177,0.5671033541964035,0.31710335419640345,0.0
robot1,1783819702.099541,0.5671091218868548,0.3171091218868548,0.0
robot1,1783819702.2999413,0.5670562950225426,0.3170562950225426,0.0
robot1,1783819702.502275,0.5669426984018332,0.3169426984018332,0.0
robot1,1783819702.7012377,0.5667666204986213,0.31676662049862125,0.0
robot1,1783819702.9002075,0.5665274830009218,0.3165274830009218,0.0
robot1,1783819703.1010077,0.5662211271695542,0.3162211271695542,0.0
robot1,1783819703.3002756,0.5658457155159167,0.31584571551591667,0.0
robot1,1783819703.5017135,0.5654007337926109,0.3154007337926109,0.0
robot1,1783819703.6998324,0.564883954333956,0.314883954333956,0.0
robot1,1783819703.9038644,0.5642887084695497,0.3142887084695497,0.0
robot1,1783819704.1016152,0.56361791463162,0.31361791463162003,0.0
robot1,1783819704.300308,0.5628644463860002,0.3128644463860002,0.0
robot1,1783819704.5017986,0.5620294689292874,0.3120294689292874,0.0
robot1,1783819704.7004464,0.561122666449263,0.311122666449263,0.0
robot1,1783819704.8998652,0.5601483014835541,0.3101483014835541,0.0
robot1,1783819705.1008086,0.5591076560853404,0.3091076560853404,0.0
robot1,1783819705.300481,0.5580017303906889,0.3080017303906889,0.0
robot1,1783819705.4995043,0.5568290119180819,0.3068290119180819,0.0
robot1,1783819705.6996343,0.5555928313531288,0.30559283135312876,0.0
robot1,1783819705.8998625,0.5542893986989896,0.30428939869898963,0.0
robot1,1783819706.1009433,0.5529207104849461,0.30292071048494607,0.0
robot1,1783819706.2996445,0.5514907891034618,0.30149078910346183,0.0
robot1,1783819706.4994006,0.5499947546368482,0.2999947546368482,0.0
robot1,1783819706.699347,0.5484337910711782,0.2984337910711782,0.0
robot1,1783819706.8994093,0.5468118700185228,0.2968118700185228,0.0
robot1,1783819707.100482,0.5451259947052941,0.2951259947052941,0.0
robot1,1783819707.3001626,0.5433720058946346,0.29337200589463464,0.0
robot1,1783819707.50028,0.5415703660164216,0.2915703660164216,0.0
robot1,1783819707.700075,0.5397786810621783,0.2897786810621783,0.0
robot1,1783819707.9014685,0.5380609826161666,0.28806098261616664,0.0
robot1,1783819708.1002536,0.5364533284263147,0.28645332842631466,0.0
robot1,1783819708.3001683,0.5349613278305625,0.2849613278305625,0.0
robot1,1783819708.4999955,0.5335844339104581,0.28358443391045807,0.0
robot1,1783819708.7023094,0.5323359568818682,0.2823359568818682,0.0
robot1,1783819708.900587,0.531210915860995,0.281210915860995,0.0
robot1,1783819709.1035929,0.5302070873843794,0.2802070873843794,0.0
robot1,1783819709.3032434,0.5293275893890006,0.2793275893890006,0.0
robot1,1783819709.4996557,0.5285676144058115,0.27856761440581146,0.0
robot1,1783819709.70024,0.5279272734652428,0.2779272734652428,0.0
robot1,1783819709.9018965,0.5274080927561611,0.2774080927561611,0.0
robot1,1783819710.101009,0.5270088689455675,0.27700886894556753,0.0
robot1,1783819710.3006575,0.5267314357130972,0.2767314357130972,0.0
robot1,1783819710.4994593,0.526576597576761,0.276576597576761,0.0
robot1,1783819710.7009983,0.526546244481382,0.276546244481382,0.0
robot1,1783819710.9008102,0.5266411558099114,0.27664115580991144,0.0
robot1,1783819711.103482,0.5268624756724268,0.27686247567242683,0.0
robot1,1783819711.3017056,0.527209886507028,0.27720988650702805,0.0
robot1,1783819711.5014582,0.5276821103361096,0.27768211033610957,0.0
robot1,1783819711.7012866,0.528281125080571,0.278281125080571,0.0
robot1,1783819711.902123,0.5289982740127609,0.2789982740127609,0.0
robot1,1783819712.0996757,0.5298033623260627,0.27980336232606273,0.0
robot1,1783819712.2996514,0.5306425619851696,0.28064256198516957,0.0
robot1,1783819712.499935,0.5314717186953807,0.2814717186953807,0.0
robot1,1783819712.701192,0.5322592571779562,0.2822592571779562,0.0
robot1,1783819712.9015021,0.5329915047259811,0.2829915047259811,0.0
robot1,1783819713.1010654,0.5336676547027293,0.28366765470272925,0.0
robot1,1783819713.2995422,0.5342959572893831,0.28429595728938306,0.0
robot1,1783819713.50081,0.5348920988855994,0.2848920988855994,0.0
robot1,1783819713.702757,0.5354688352131889,0.2854688352131889,0.0
robot1,1783819713.9005804,0.536045074808652,0.28604507480865204,0.0
robot1,1783819714.1026843,0.5366166949390649,0.28661669493906494,0.0
robot1,1783819714.3000073,0.5372049774995415,0.28720497749954155,0.0
robot1,1783819714.5003684,0.5378253407729975,0.2878253407729975,0.0
robot1,1783819714.7025864,0.5384618301342298,0.28846183013422977,0.0
robot1,1783819714.9004848,0.5391357123084654,0.28913571230846535,0.0
robot1,1783819715.099827,0.539842039936543,0.289842039936543,0.0
robot1,1783819715.304321,0.5405836103660216,0.29058361036602165,0.0
robot1,1783819715.5017865,0.5413569986828037,0.29135699868280374,0.0
robot1,1783819715.6992993,0.5421619111608033,0.29216191116080326,0.0
robot1,1783819715.900362,0.5429997786694212,0.2929997786694212,0.0
robot1,1783819716.099842,0.5438679822027542,0.29386798220275423,0.0
robot1,1783819716.2994692,0.5447647625116868,0.2947647625116868,0.0
robot1,1783819716.500756,0.5456915388593119,0.2956915388593119,0.0
robot1,1783819716.7014897,0.5466446672289738,0.29664466722897376,0.0
robot1,1783819716.8999069,0.5476290397951709,0.29762903979517086,0.0
robot1,1783819717.1012516,0.5486393071896635,0.29863930718966347,0.0
robot1,1783819717.2997797,0.5496753613535423,0.29967536135354234,0.0
robot1,1783819717.5007489,0.5507411724680642,0.3007411724680642,0.0
robot1,1783819717.6995158,0.5518313567164181,0.30183135671641814,0.0
robot1,1783819717.8999438,0.5529516077328306,0.3029516077328306,0.0
robot1,1783819718.099812,0.5540943786174292,0.30409437861742916,0.0
robot1,1783819718.2994251,0.5552650628660661,0.30526506286606614,0.0
robot1,1783819718.5019975,0.5564628027959048,0.30646280279590477,0.0
robot1,1783819718.699893,0.5576837305628585,0.30768373056285847,0.0
robot1,1783819718.900007,0.5589353484953262,0.3089353484953262,0.0
robot1,1783819719.10008,0.5602087776744149,0.3102087776744149,0.0
robot1,1783819719.299727,0.5615033230793152,0.31150332307931516,0.0
robot1,1783819719.5001543,0.5628153002872297,0.3128153002872297,0.0
robot1,1783819719.6991622,0.5641353989244197,0.31413539892441966,0.0
robot1,1783819719.8993719,0.5654578059451073,0.3154578059451073,0.0
