t,robot1_x,robot1_y,robot2_x,robot2_y,distance,distance_minus_d_safe
1783867353.426832,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867353.4281688,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867353.4282107,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867353.4283495,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867353.4294138,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867353.4294808,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.02455,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.024559,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.024562,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.024564,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.024701,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.024708,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.0248408,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.0249555,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.0250092,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.0250223,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.0251086,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5138984,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5140827,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.514095,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5142343,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5151787,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5151877,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.515339,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5154107,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5154138,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5155303,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867354.5155778,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0071871,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0073593,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0074415,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0076165,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0083196,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0083623,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.008688,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0089104,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0090303,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.0091927,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.009948,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4835558,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4835813,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4835844,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4835868,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4839053,1.0,-0.7,1.0,0.7,1.4,0.7499999999999999
1783867355.4839265,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.4843583,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.4846294,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.484651,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.4846542,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.4850268,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.9601722,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.9602864,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.9602902,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.9604301,1.0009062901308525,-0.6991086849889525,1.0,0.7,1.3991089785192994,0.7491089785192994
1783867355.9611347,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.9612682,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.9612792,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.9613655,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.961371,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.9613738,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867355.961637,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.4525387,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.4525573,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.4525607,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.4525635,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.4535477,1.0061099110786194,-0.6945441362136372,1.0,0.7,1.3945575208148382,0.7445575208148382
1783867356.453558,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867356.454168,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867356.456136,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867356.4561477,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867356.4561708,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867356.4567065,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0665047,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0665145,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0665176,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0665202,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0668726,1.0199981171386923,-0.6857402381287491,1.0,0.7,1.385884530636739,0.7358845306367391
1783867357.0668933,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.0672784,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.0673013,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.0674713,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.067479,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.067765,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.5595498,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.560088,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.560096,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.5604212,1.0387782720702,-0.6791973785539545,1.0,0.7,1.3797424264676543,0.7297424264676543
1783867357.5611725,1.0456217456151655,-0.678095200675142,1.0,0.7,1.3788501462439036,0.7288501462439035
1783867357.5612175,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867357.5614398,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867357.5615668,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867357.5615723,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867357.5617251,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867357.5618424,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0535502,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0535688,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.053573,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0535765,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0542479,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0542767,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0550048,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0553358,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0553591,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0554771,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.0558589,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.5395324,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.5399537,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.5407834,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.5410392,1.0456217456151655,-0.678095200675142,0.9999983108090067,0.6999985272260747,1.3788487301673757,0.7288487301673757
1783867358.5419657,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5421886,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5425222,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5433004,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5433095,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5433123,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867358.5433147,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0325694,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0325792,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0325816,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0325835,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0329757,1.0501275259931673,-0.6777168869089994,0.9999983108090067,0.6999985272260747,1.3786271071469465,0.7286271071469465
1783867359.0329843,1.0607240437713192,-0.6778660318226823,0.9999983108090067,0.6999985272260747,1.3792020728401027,0.7292020728401026
1783867359.0331476,1.0607240437713192,-0.6778660318226823,0.9999983108090067,0.6999985272260747,1.3792020728401027,0.7292020728401026
1783867359.0332797,1.0607240437713192,-0.6778660318226823,0.9999983108090067,0.6999985272260747,1.3792020728401027,0.7292020728401026
1783867359.0332866,1.0607240437713192,-0.6778660318226823,0.9999983108090067,0.6999985272260747,1.3792020728401027,0.7292020728401026
1783867359.0333683,1.0607240437713192,-0.6778660318226823,0.9999983108090067,0.6999985272260747,1.3792020728401027,0.7292020728401026
